record_id,record_type,used_for,actual_model_input,model_language_conditions,availability_status,language_code,dataset_code,language_name,language_family,script,source_term_en,localized_term,concept_name_en,concept_category,concept_category_name,axis_id,axis_category,axis_endpoint,axis_polarity,axis_endpoint_1_en,axis_endpoint_1_localized,axis_endpoint_2_en,axis_endpoint_2_localized,source_citation_keys,source_titles,source_years,source_urls,translation_nllb_code,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation,origin_files
concept:en:0001,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,individualism,individualism,individualism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:fr:0480,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious good friday,vendredi saint religieux,religious good friday,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious holy friday,0.8571428571428571,0.816283643245697,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0481,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious pentecost,la Pentecôte religieuse,religious pentecost,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,the religious Pentecost,0.9047619047619048,0.8421981930732727,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0482,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious epiphany,révélation religieuse,religious epiphany,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious revelation,0.6842105263157895,0.8397929668426514,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0483,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious all saints day,religieux tous les saints jour,religious all saints day,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious on all holy days,0.72,0.5176973938941956,low,1,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0484,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious lunar new year,nouvelle année lunaire religieuse,religious lunar new year,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious new lunar year,0.8333333333333334,0.8658902645111084,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0485,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious thingyan,Les choses religieuses,religious thingyan,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,Religious Things,0.8823529411764706,0.6961761116981506,medium,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0486,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious day of the dead,jour religieux des morts,religious day of the dead,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious day of the dead,1.0,0.8517110347747803,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0487,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious mardi gras,mardi gras religieux,religious mardi gras,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,mardi gras religious,0.5,0.863398015499115,high,1,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0488,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious saint day,jour saint religieux,religious saint day,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious holy day,0.7567567567567568,0.8087289929389954,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0489,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious martinmas,martinmas religieux,religious martinmas,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious martinmas,1.0,0.5914031267166138,low,1,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0490,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious st patricks day,Journée religieuse de saint Patrick,religious st patricks day,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,Religious day of St. Patrick,0.7547169811320755,0.8628556132316589,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0491,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious independence day,Journée de l'indépendance religieuse,religious independence day,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,Religious Independence Day,1.0,0.8673619031906128,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0492,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious mawlid,Maoulid religieux,religious mawlid,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,Religious Maoulid,0.9090909090909091,0.7743995785713196,medium,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0493,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious ashura,ashura religieuse,religious ashura,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious ashura,1.0,0.6360393762588501,medium,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0494,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious hajj,Hajj religieux,religious hajj,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,Religious Hajj,1.0,0.8693480491638184,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0495,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious umrah,Umra religieuse,religious umrah,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,Religious Umra,0.9655172413793104,0.864828884601593,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0496,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,religious setsubun,les groupes religieux,religious setsubun,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,religious groups,0.6470588235294118,0.506123960018158,low,1,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0497,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,seasonal festival,festival saisonnier,seasonal festival,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,seasonal festival,1.0,0.8505179286003113,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0498,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,seasonal holiday,vacances saisonnières,seasonal holiday,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,seasonal holidays,0.9696969696969697,0.8487567901611328,high,0,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
concept:fr:0499,concept,translation_quality_stratification,0,fr,available,fr,fra,French,Indo-European/Romance,Latin,seasonal new year,nouvelle année saisonnière,seasonal new year,festivals_holidays,Festivals and holidays,,,,,,,,,inglehart2005modernization | hershcovich2022challenges | arora2023probing,"Modernization, Cultural Change, and Democracy: The Human Development Sequence | Challenges and Strategies in Cross-Cultural NLP | Probing Pre-Trained Language Models for Cross-Cultural Differences in Values",2005 | 2022 | 2023,https://doi.org/10.1017/CBO9780511790881 | https://aclanthology.org/2022.acl-long.482/ | https://aclanthology.org/2023.c3nlp-1.12/,fra_Latn,new year seasonal,0.47058823529411764,0.8250144720077515,high,1,0,data/probes/probe_sets.json | data/probes/translations_fr.csv
